Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
28,GD017,Return,Not specified,1068.225,,,,1792-04-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
29,GD017,Return,Not specified,322.591666666667,,,,1792-04-21,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
30,GD017,Return,Not specified,125.25,,,,1795-11-20,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
31,GD017,Return,Not specified,1424.35416666667,,,,1773-09-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
32,GD017,Return,Not specified,982.616666666667,,,,1773-09-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
33,GD017,Return,Not specified,747.770833333333,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
34,GD017,Return,Not specified,541.779166666667,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
35,GD017,Return,Not specified,368.620833333333,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
36,GD017,Return,Not specified,650.5625,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
37,GD017,Return,Not specified,660.270833333333,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
38,GD017,Return,Not specified,720,,,,1775-04-23,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
39,GD017,Return,Not specified,979.225,,,,1775-06-13,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
40,GD017,Return,Not specified,378,,,,1775-06-13,Return,Livres tournois,Répartitions portées sur le Grand Livre seulement et qui ne se trouvent point dans les dossiers
1,GD018,Expenditure,Not specified,13156.3375,0,,,1768,Outfitting,Livres tournois,
2,GD018,Expenditure,Not specified,624.8375,368,,,1768,After outfitting,Livres tournois,
3,GD018,Expenditure,Not specified,16907.225,,,,1770,Outfitting,Livres tournois,
4,GD018,Expenditure,Not specified,232.675,,,,1770,After outfitting,Livres tournois,
5,GD018,Expenditure,Not specified,9407.30416666667,,,,1772,Outfitting,Livres tournois,
6,GD018,Expenditure,Not specified,865.104166666667,,,,1772,After outfitting,Livres tournois,
7,GD018,Expenditure,Not specified,10715.925,59731.1291666667,,,1774,Outfitting,Livres tournois,
8,GD018,Expenditure,Not specified,1048.0125,,,,1774,After outfitting,Livres tournois,
9,GD018,Expenditure,Not specified,2262.10416666667,,,,1777,Outfitting,Livres tournois,
10,GD018,Expenditure,Not specified,685.5,,,,1777,After outfitting,Livres tournois,
11,GD018,Expenditure,Not specified,2947.60416666667,,,,1777,Outfitting,Livres tournois,
12,GD018,Expenditure,Not specified,878.5,,,,1777,After outfitting,Livres tournois,
13,GD018,Return,Not specified,3246.075,,,,1769-10-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
14,GD018,Return,Not specified,4011.75,,,,1770-05-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
15,GD018,Return,Not specified,1154.125,,,,1770-06-02,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
16,GD018,Return,Not specified,1345.83333333333,,,,1770-10-27,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
17,GD018,Return,Not specified,3351.26666666667,,,,1771-03-04,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
18,GD018,Return,Not specified,1407.475,,,,1771-09-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
19,GD018,Return,Not specified,463.7,,,,1771-12-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
20,GD018,Return,Not specified,3938.53333333333,,,,1772-01-07,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
21,GD018,Return,Not specified,791.495833333333,,,,1772-04-05,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
22,GD018,Return,Not specified,1358.30833333333,,,,1772-04-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
23,GD018,Return,Not specified,643.408333333333,,,,1772-04-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
24,GD018,Return,Not specified,557.720833333333,,,,1772-10-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
25,GD018,Return,Not specified,348.575,,,,1772-10-08,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
26,GD018,Return,Not specified,483.225,,,,1773-07-11,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
27,GD018,Return,Not specified,763.779166666667,,,,1773-11-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
28,GD018,Return,Not specified,192.216666666667,,,,1773-11-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
29,GD018,Return,Not specified,1082.025,,,,1773-11-13,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
30,GD018,Return,Not specified,980.325,,,,1774-02-09,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
31,GD018,Return,Not specified,2367.1375,,,,1774-02-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
32,GD018,Return,Not specified,865.104166666667,,,,1774-07-10,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
33,GD018,Return,Not specified,173.4875,,,,1774-03-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
34,GD018,Return,Not specified,173.4875,,,,1774-03-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
35,GD018,Return,Not specified,366.391666666667,,,,1774-07-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
36,GD018,Return,Not specified,1602.1,,,,1774-07-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
37,GD018,Return,Not specified,802.904166666667,,,,1774-10-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
38,GD018,Return,Not specified,348.583333333333,,,,1774-10-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
39,GD018,Return,Not specified,274.0875,,,,1774-11-18,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
40,GD018,Return,Not specified,555.4125,,,,1774-06-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
41,GD018,Return,Not specified,225.858333333333,,,,1774-03-14,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
42,GD018,Return,Not specified,431.775,,,,1774-06-20,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
43,GD018,Return,Not specified,898.016666666667,,,,1774-07-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
44,GD018,Return,Not specified,411.133333333333,,,,1774-11-18,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
45,GD018,Return,Not specified,192.133333333333,,,,1774-12-28,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
46,GD018,Return,Not specified,192.333333333333,,,,1774-12-28,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
47,GD018,Return,Not specified,567.525,,,,1774-12-31,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
48,GD018,Return,Not specified,142.7625,,,,1775-04-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
49,GD018,Return,Not specified,157.5,,,,1775-04-25,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
50,GD018,Return,Not specified,216.854166666667,,,,1775-05-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
51,GD018,Return,Not specified,361.425,,,,1775-05-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
52,GD018,Return,Not specified,722.841666666667,,,,1775-05-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
53,GD018,Return,Not specified,232.525,,,,1775-09-15,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
54,GD018,Return,Not specified,544.8625,,,,1775-12-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
55,GD018,Return,Not specified,99.5416666666667,,,,1775-09-15,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
56,GD018,Return,Not specified,124.0375,,,,1776-04-17,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
57,GD018,Return,Not specified,260.979166666667,,,,1776-05-30,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
58,GD018,Return,Not specified,2719.825,,,,1776-07-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
59,GD018,Return,Not specified,364.579166666667,,,,1776-07-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
60,GD018,Return,Not specified,230.1,,,,1776-07-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
61,GD018,Return,Not specified,225.458333333333,,,,1776-07-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
62,GD018,Return,Not specified,488.508333333333,,,,1776-07-19,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
63,GD018,Return,Not specified,862.895833333333,,,,1775-05-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
64,GD018,Return,Not specified,90.4041666666667,,,,1776-07-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
65,GD018,Return,Not specified,319.05,,,,1776-08-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
66,GD018,Return,Not specified,243.5125,,,,1776-08-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
67,GD018,Return,Not specified,133.816666666667,,,,1776-08-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
68,GD018,Return,Not specified,836.3625,,,,1776-08-23,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
69,GD018,Return,Not specified,302.504166666667,,,,1777-04-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
70,GD018,Return,Not specified,168.420833333333,,,,1777-07-02,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
71,GD018,Return,Not specified,131.445833333333,,,,1777-08-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
72,GD018,Return,Not specified,184.333333333333,,,,1777-08-26,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
73,GD018,Return,Not specified,443.591666666667,,,,1777-11-24,Return,Livres tournois,Détail des divers comptes de répartitions portées sur la Grand Livre et dans les dossiers
